,0,1,2,3,4,5
608,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 05.11.2013 10:00,"Medienkonferenz der SVP Schweiz und der «Gruppe Joder-Graber»; Referenten: Nationalrat Rudolf Joder (BE); Nationalrat Toni Brunner (SG), Präsident der SVP Schweiz; Prof. Dr. Paul Richli, Rektor der Universität Luzern; Grossrat Samuel Graber (BE)","Martin Baltisser, Generalsekretär SVP Schweiz, 079 351 92 22",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4876.html
609,Hotel Bern; Zeughausgasse 9 3011 Bern,Do 07.11.2013 13:15,"Medienkonferenz der Alpen-Initiative zum Verlagerungsbericht 2013; Referentinnen und Referenten: Marina Carobbio Guscetti, Vize-Präsidentin Alpen-Initiative, Nationalrätin TI; Regula Rytz, Vorstandsmitglied Alpen-Initiative, Nationalrätin BE, Co-Präsidentin Grüne Schweiz; Laurent Seydoux, Vorstandsmitglied Alpen-Initiative, Vize-Präsident Grünliberale Partei der Schweiz","Kommunikation Alpen-Initiative, 041 870 97 81",Alpen-Initiative,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4878.html
610,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 08.11.2013 13:00 Abgesagt,"Medienkonferenz; Teilnehmende: Isabelle Moret, Nationalrätin, Vizepräsidentin FDP.Die Liberalen; Ignazio Cassis, Nationalrat, Vizepräsident FDP-Liberale Fraktion; Bruno Pezzatti, Nationalrat","Pia Guggenbühl, Kommunikationschefin, 079 566 60 10, guggenbuehl@fdp.ch; Aurélie Haenni, Pressesprecherin Westschweiz, 079 315 78 48, haenni@plr.ch",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4879.html
611,Von-Wattenwyl-Haus; Maison de Watteville 3011 Bern,Do 07.11.2013 11:30,Fototermine,Information EDA /DFAE; Tel: +41 31 322 31 53; info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4880.html
612,Bern,Fr 08.11.2013,-,Der Bundesrat,Links   Medienmitteilung vom 5. November 2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4881.html
613,"Alpines Museum der Schweiz Bern / Musée alpin suisse; Saal Hodler, 1. Stock / Salle Hodler, 1er étage; Helvetiaplatz 4 Bern",Mi 13.11.2013 10:30,"Martin Dahinden, Direktor der schweizerischen Direktion für Entwicklung und Zusammenarbeit (DEZA), und Martin Ledolter, Geschäftsführer der Austrian Development Agency (ADA), unterzeichnen eine gemeinsame Absichtserklärung sowie ein Abkommen über die konkrete Zusammenarbeit der beiden Länder. Vorgängig wird Hans Hurni, Professor am Centre for Development and Environment (CDE) der Universität Bern, kurz in das Thema einführen.",Information EDA / DFAE; +41 31 322 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4882.html
614,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 17.12.2013 13:00 - 14:00,"Medienkonferenz; Aus Anlass des Internationalen Tages der Migranten stellt die EKM eine neue Studie zum Thema Kurzerwerbsaufenthalt in der Schweiz und entsprechenden Empfehlungen vor. Teilnehmende; - Walter Leimgruber, Präsident EKM; - Heidi Stutz, Büro Bass, Autorin der Studie; - Inés Mateos, Mitglied der EKM-Arbeitsgruppe, welche die Empfehlungen erarbeitet hat;;;",Elsbeth Steiner; Verantwortliche Kommunikation EKM / Responsable de la communication CFM; elsbeth.steiner@ekm.admin.ch; 031 324 52 61 / 079 292 34 79,Eidgenössische Migrationskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4883.html
615,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mo 25.11.2013 11:30,"Medienkonferenz mit: Bundesrätin Simonetta Sommaruga, Vorsteherin des Eidgenössischen Justiz- und Polizeidepartements (EJPD); Bundesrat Johann Schneider-Ammann, Vorsteher des Eidgenössischen Departements für Wirtschaft, Bildung und Forschung (WBF); Bundesrat Didier Burkhalter, Vorsteher des Eidgenössischen Departements für auswärtige Angelegenheiten (EDA); Staatsrat Pascal Broulis, Präsident der Konferenz der Kantonsregierungen (KdK)",Informationsdienst EJPD / Service d’information DFJP / Servizio d’informazione DFGP; +41 31 322 18 18,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4884.html
616,Käfigturm - Polit-Forum des Bundes; Käfigturm - Forum politique de la Confédération; Käfigturm - Forum politico della Confederazione; Marktgasse 67 3011 Bern,Mo 18.11.2013 10:00 - 11:00,Mediengespräch,Katrin Holenstein; Leiterin Sektion Kommunikation BAG; Responsable de la section Communication de l'OFSP; Capo della Sezione comunicazione UFSP; Tel. +41 31 322 95 05; katrin.holenstein@bag.admin.ch,"BAG, BVET, BLW, BAFU",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4885.html
617,Hotel Bellevue Palace; Kochergasse 3 - 5 3011 Bern,Fr 15.11.2013 10:00 - 12:30,-,"Kathrin Ott; Internationale Balzan Stiftung - ""Fonds""; G 044 201 48 22; M 079 448 21 19","Internationale Balzan Stiftung - ""Fonds""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4886.html
618,"Nationalratssaal, Parlamentsgebäude; Salle du Conseil national, Palais du Parlement Bern",Fr 15.11.2013 17:00,-,"Kathrin Ott; Internationale Balzan Stiftung - ""Fonds""; G 044 201 48 22; M 079 448 21 19","Internationale Balzan Stiftung - ""Fonds""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4887.html
619,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 15.11.2013 11:30,Themen: Voranschlag 2014; Voranschlag 2013. Nachtrag II; Finanzplan 2015-2017,FK-N,"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 13 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4888.html
620,Saalbau Reinach; Hauptstrasse 29 5734 Reinach (AG),Mi 20.11.2013 10:00 - 12:30,Nach einführenden Informationen über die GNU 13 und über das Konzept der Beratungsstelle Radioaktivität wird die Beratungsstelle während des laufenden Übungsbetriebs besichtigt. Im Anschluss daran stehen die Referenten für Fragen und Kurzinterviews zur Verfügung.,Kurt Münger; Chef Kommunikation BABS / Chef Communication OFPP / Capo Comunicazione UFPP; 031 322 55 83; kurt.muenger@babs.admin.ch,Bundesamt für Bevölkerungsschutz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4889.html
621,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 18.11.2013 10:30,"Computer, Smartphones & Co sollen umwelt- und sozialverträglicher werden. Bei der Medienkonferenz stellen die Grünen politische Ansätze dazu vor. An der Medienkonferenz nehmen teil: Adèle Thorens, Co-Präsidentin, Nationalrätin VD; Balthasar Glättli, Nationalrat ZH; François Marthaler, Geschäftsführer why! open computing, ehem. Regierungsrat VD","Miriam Behrens, Generalsekretärin Grüne Schweiz, 031 326 66 11; Pascal Renaud, Fachsekretär Grüne Schweiz, 031 326 66 03",Grüne Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4890.html
622,"Haus der Kantone, Zimmer 074; Maison des cantons, salle 074; Speichergasse 6 3011 Bern",Fr 15.11.2013 12:00,"Am 24. November 2013 stimmt das Schweizer Stimmvolk über die SVP-Familieninitiative ab. Die Konferenz der Finanzdirektorinnen und Finanzdirektoren lehnt die Initiative ohne Gegenstimmen ab. An einer gemeinsamen Pressekonferenz werden die sechs kantonalen Finanzdirektorinnen aus vier Parteien nochmals in aller Deutlichkeit aufzeigen, weshalb sie die Initiative ablehnen: Die vorliegende Initiative führt zu einer groben Ungleichbehandlung der unterschiedlichen Familienformen, ist steuersystematisch nicht korrekt, ist für die kantonalen Finanzen nicht tragbar und es darf nicht sein, dass sich Arbeit nicht lohnt. ; Teilnehmende:; Ursula Gut-Winterberger, Finanzdirektorin Kanton ZH, FDP; Eva Herzog, Finanzdirektorin Kanton BS, SP; Laura Sadis, Finanzdirektorin Kanton TI, FDP; Beatrice Simon, Finanzdirektorin Kanton BE, BDP; Rosmarie Widmer Gysel, Finanzdirektorin Kanton SH, SVP;",Konferenz der kantonalen Finanzdirektorinnen und Finanzdirektoren (FDK); Conférence des directrices et directeurs cantonaux des finances (CDF); Sekretariat - Haus der Kantone; T +41 31 320 16 30,Mitglieder der Konferenz der kantonalen Finanzdirektorinnen und Finanzdirektoren (FDK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4891.html
623,Hotel Bellevue Palace («Salon Rouge»); Kochergasse 3 – 5 3011 Bern,Di 26.11.2013 07:00 - 08:00,mit Frühstück,Doris Graf; Swissmem Kommunikation; Tel. 044 384 48 32; presse@swissmem.ch,Swissmem,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4892.html
624,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 22.11.2013 10:00 - 11:00,Medienkonferenz,Verena Hirsch; Kommunikationschefin BFS / Cheffe de la communication à l’OFS; 032 713 61 29,Bundesamt für Statistik BFS und Bundesamt für Raumentwicklung ARE,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4893.html
625,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 13.11.2013 12:30,Point de Presse mit Vizekanzler und Bundesratssprecher André Simonazzi; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4894.html
626,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 17.12.2013 09:00,"Medienkonferenz mit: Christophe Darbellay, Parteipräsident und CVP-Nationalrat; Martin Landolt, Parteipräsident und BDP-Nationalrat; Philipp Müller, Parteipräsident und FDP-Nationalrat; Adèle Thorens, Parteipräsidentin und Nationalrätin der Grünen; Martin Bäumle, Parteipräsident und GLP-Nationalrat; Marianne Streiff, Parteivizepräsidentin und EVP-Nationalrätin","Béatrice Wertli, Generalsekretärin CVP; +41 (0)79 873 88 08; wertli@cvp.ch",Komitee „Nein zur SVP-Abschottungsinitiative“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4895.html
627,Von-Wattenwyl-Haus; Maison de Watteville Bern,Mo 18.11.2013 11:00,Fototermine,Information EDA / DFAE; +41 31 322 31 53; info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4896.html
628,"Polit-Forum Käfigturm, 2. Stock; Tour des prisons (Polit-Forum Käfigturm), 2ème étage; Marktgasse 67 Bern",Do 21.11.2013 09:15,Mediengespräch,"Michael Sorg; SP Schweiz, Kampagnen & Kommunikation; Parti socialiste suisse, Campagnes et Communication; 031 329 69 89",SP-Bundeshausfraktion,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4897.html
629,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 18.11.2013 09:00,"Medienkonferenz; Referenten: Nationalrat Adrian Amstutz (BE), Fraktionspräsident SVP; Staatsrat Oskar Freysinger (VS), Vorsteher des Departements für Bildung und Sicherheit; Gemeinderätin Ingeborg Schmid (AR), Gemeindepräsidentin von Bühler","Silvia Bär, Stv. Generalsekretärin SVP Schweiz, 031 300 58 58",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4898.html
630,Hotel Bellevue Palace; Salon Rouge; Kochergasse 3-5 3011 Bern,Do 21.11.2013 09:30 - 10:30,Medienkonferenz,Oliver Steimann; Projektleiter Kampagne; economiesuisse; +41 44 421 35 35,economiesuisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4899.html
631,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Di 26.11.2013 07:00 - 15:00,-,"Sonia Fröhlich de Moura; Organisation ""Parlamentarier Grippeimpftag 2013""; Tel. +41 44 434 20 20, sonia.froehlich@prschwegler.ch","""Parlamentarier-Grippeimpftag 2013""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4900.html
632,Industriestrasse 19 (Sitz des ENSI / Au siège de l‘IFSN à Brugg AG) 5200 Brugg,Do 21.11.2013 09:30 - 10:30,"Präsentation der Forderungen des ENSI im Hinblick auf die endgültige Ausserbetriebnahme des Kernkraftwerks Mühleberg im Jahr 2019; Referenten: - Hans Wanner, Direktor des Eidgenössischen Nuklearsicherheitsinspektorats ENSI; - Georg Schwarz, stellvertretender ENSI-Direktor und Leiter des Aufsichtsbereichs Kernkraftwerke; - Michael Wieser, Leiter des Aufsichtsbereichs Entsorgung; Organisatorisches: Die Verfügung wird während der Medienkonferenz auf der Website des ENSI (http://www.ensi.ch) publiziert. Für die elektronischen Medien besteht die Möglichkeit, nach der Medienkonferenz mit den Referenten kurze Interviews zu führen.",Sebastian Hueber; Leiter Kommunikation ENSI / chef de la communication de l‘IFSN; Tel. 056 460 86 00; sebastian.hueber@ensi.ch,Eidgenössisches Nuklearsicherheitsinspektorat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4901.html
633,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse, salle de conférences Bern",Di 19.11.2013 12:15 - 13:15,Medienkonferenz,"Stefan Brupbacher, Generalsekretär, 079 789 13 81, brupbacher@fdp.ch; Aurélie Haenni, porte-parole romande, 079 315 78 48, haenni@plr.ch",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4902.html
634,Hotel Bern; Tagungsraum im 2. Stock; Salle de réunion au 2e étage; Zeughausgasse 9 3011 Bern,Mi 27.11.2013 10:00,Medienkonferenz,"Gerhard Tubandt, Mediensprecher; Telefon 058 611 62 52 oder 079 708 05 36",VCS Verkehrs-Club der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4903.html
635,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 21.11.2013 10:00,Medienkonferenz,Isabel Herkommer; Mediensprecherin SECO / Porte-parole du SECO; +41 (31) 325 03 49,Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4904.html
636,Hôtel Beau-Rivage Neuenburg,Fr 22.11.2013 09:00,"09:00 Fototermine; Im Anschluss an den Besuch bietet sich Medienschaffenden die Gelegenheit, mit OSZE-Generalsekretär Lamberto Zannier oder einem/einer Vertreter/in der Schweizerischen Delegation bei der OSZE in Wien bzw. der Task Force OSZE in Bern in einem informellen Rahmen ein Hintergrundgespräch oder ein Interview zu führen.",Information EDA / DFAE; Tel. +41 (0)31 322 31 53; info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4905.html
637,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 22.11.2013 11:15,Medienkonferenz,"Linkes Komitee „Nein zur SVP-Abschottungsinitiative“; c/o SP Schweiz, Kampagnen & Kommunikation; Comité de gauche « Non à l’initiative UDC qui isole la Suisse ! »; c/o Parti socialiste suisse, Campagnes et Communication; 031 329 69 89; presse@spschweiz.ch",Linkes Komitee «Nein zur SVP-Abschottungsinitiative»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4906.html
638,"Johaniterhalle, Friedmattstrasse Reiden (LU)",Sa 23.11.2013 10:30,-,"SVP Schweiz; Silvia Bär, stv. Generalsekretärin 079 216 48 31",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4907.html
639,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 20.11.2013 15:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4908.html
640,"Haus der Kantone, Konferenzsaal 75/76; Maison des cantons, salle de réunion 075/076; Casa dei Cantoni, Aula 75/76; Speichergasse 6 3011 Bern",Di 03.12.2013 10:00 - 11:00,Medienkonferenz,"Gabriela Fuchs; Kommunikationsbeauftragte EDKG / Responsable de la communication, CDIP / Responsabile della comunicazione CDPE; 031 309 51 12, presse@edk.ch; Tiziana Fantini; Projektverantwortliche Kommunikation SBFI / Responsable de projets Communication, SEFRI / Responsabile di progetto Comunicazione SEFRI; 031 323 04 59, medien@sbfi.admin.ch",Steuergruppe PISA.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4909.html
641,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Di 26.11.2013 08:30 - 10:00,"Medienkonferenz; Referenten: Bundespräsident Ueli Maurer, Chef VBS; KKdt André Blattmann, Chef der Armee",Renato Kalbermatten; Sprecher VBS / Porte-parole du DDPS / Portavoce del DDPS; 031 324 88 75,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4910.html
642,"Schmiedstube, Saal Amboss; Schmiedenplatz 5 3011 Bern",Mi 08.01.2014 10:15,"Die Energiestrategie des Bundes kann nur funktionieren, wenn Unternehmen und Privatpersonen dank marktwirtschaftlichen Anreizen aus Eigeninteresse daran mitarbeiten. Verbote, Gebote und Regulationswut hemmen die Energiestrategie. Doch hält die Vorlage des Bundes diesen Anforderungen Stand? Der Schweizerische Gewerbeverband präsentiert in seiner fundierten Analyse die Chancen und den Korrekturbedarf bei der Energiestrategie und bezieht für die Schweizer KMU-Wirtschaft Position. ; Referenten: Jean-François Rime, Präsident Schweizerischer Gewerbeverband sgv; Hans-Ulrich Bigler, Direktor Schweizerischer Gewerbeverband sgv",Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband sgv,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4911.html
643,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 13.12.2013 14:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4912.html
644,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Do 05.12.2013 10:30,Publikation des Berichts des Forschungsinstituts Öffentlichkeit und Gesellschaft in Zurich; Medienkonferenz,Joëlle Scacchi; Responsable de la communication; Commission fédérale contre le racisme (CFR); Tél. +41 31 322 79 64,Eidgenössische Kommission gegen Rassismus EKR,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4914.html
645,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mo 02.12.2013 09:30 - 11:00,"Medienkonferenz mit:; Bundesrätin Doris Leuthard; Regierungsrat Matthias Michel, Präsident der Konferenz der kantonalen Direktoren des öffentlichen Verkehrs (KöV) und Vorsteher der Volkswirtschaftsdirektion des Kantons Zug; Regierungsrat Benedikt Würth, Co-Vizepräsident der Konferenz der kantonalen Direktoren des öffentlichen Verkehrs (KöV) und Vorsteher des Volkswirtschaftsdepartements des Kantons St.Gallen; Staatsrat Jacques Melly, Vorstandsmitglied der Konferenz der kantonalen Direktoren des öffentlichen Verkehrs (KöV) und Vorsteher des Departements für Verkehr, Bau und Umwelt des Kantons Wallis",Presse-und Informationsdienst UVEK; Service de presse et d'information DETEC; Servizio stampa DATEC; 031 322 55 11,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4915.html
646,Vatter Business Center; Bärenplatz 2 3011 Bern,Mo 02.12.2013 10:15,"Jahresmedienkonferenz; Referenten: Dr. Karolin Leukert, Gesundheitsökonomin, Polynomics; Alex Kuprecht, Co-Präsident FGS, Ständerat",Alex Kuprecht; +41 79 433 74 67; contact@forumgesundheitschweiz.ch,Forum Gesundheit Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4916.html
647,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Mo 09.12.2013 14:00,-,GPDel,"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 103 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4917.html
648,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Do 09.01.2014 10:15 - 11:15,Medienkonferenz,"Gerhard Tubandt, Mediensprecher VCS; Tel.: 058 611 62 52 oder 079 708 05 36",Allianz für den öffentlichen Verkehr,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4918.html
649,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 14.05.2014 15:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4919.html
650,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 21.05.2014 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4920.html
651,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 28.05.2014 14:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4921.html
652,Parlamentsgebäude; Palais du Parlement; Palazzo del Parlamento Bern,Mo 05.05.2014 14:30,Sondersession vom 5. bis 8. Mai 2014,Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4922.html
653,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 03.12.2013 13:30 - 14:30,Medienorientierung,Lukas Niederberger; Projektleiter CHymne / Geschäftsleiter SGG,CHymne – Neue Nationalhymne,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4923.html
654,A1 Move Auditorium; Bändliweg 20 8048 Zürich-Altstetten,Di 03.12.2013 14:30 - 15:30,Medienkonferenz,"Anmeldungen bitte bis spätestens Montag Vormittag, 2. Dezember 2013 direkt an yves.staudenmann@bfm.admin.ch",Bundesamt für Migration BFM und Fachorganisation AOZ,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4924.html
655,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Di 17.12.2013 14:30 - 15:30,"Medienkonferenz; Teilnehmende: - Bundesrat Johann N. Schneider-Ammann; - Martin Vetterli, Präsident des Nationalen Forschungsrats des Schweizerischen Nationalfonds; - Antonio Loprieno, Präsident der Rektorenkonferenz der Schweizer Universitäten (CRUS); Aus organisatorischen Gründen bitten wir Sie um eine Anmeldung bis Freitag, 13. Dezember 2013, an:; Dani Duttweiler, Kommunikation SBFI, dani.duttweiler@sbfi.admin.ch","Rudolf Christen; Informationschef WBF / Chef de l’information DEFR / Capo dell’informazione DEFR; Tel. 079 317 24 09; rudolf.christen@gs-wbf.admin.ch; Dani Duttweiler; Staatssekretariat für Bildung, Forschung und Innovation SBFI / Secrétariat d’Etat à la formation, à la recherche et à l’innovation (SEFRI) / Segreteria di Stato per la formazione, la ricerca e l’innovazione (SEFRI); stv. Leiter Kommunikation / Chef suppléant Communication / Viceresponsabile Comunicazione; Tel. 031 322 45 60; dani.duttweiler@sbfi.admin.ch","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung (WBF)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4925.html
656,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Mo 09.12.2013 10:30,"Medienkonferrenz; Teilnehmende:; - Bundesrat Alain Berset, Vorsteher des Eidgenössischen Departements des Innern (EDI)",Peter Lauener; Pressesprecher EDI / Porte-parole du DFI; Tel. 031 322 82 31,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4926.html
657,Schiffbau 5 Zürich,Di 10.12.2013 10:00,Mediengespräch,"Information EDA / DFAE; +41 31 322 31 53,",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4927.html
658,Hotel Glockenhof; Sihlstrasse 31 8001 Zürich,Fr 06.12.2013 10:00 - 11:00,"Medienkonferenz; Studie von Prof. Dr. George Sheldon; Teilnehmende: - Prof. Dr. George Sheldon, Forschungsstelle für Arbeitsmarkt- und Industrieökonomik (FAI) der Universität Basel; - Valentin Vogt, Präsident des Schweizerischen Arbeitgeberverbandes (SAV)",Daniela Baumann; Mitarbeiterin Information / Assistante Information; baumann@arbeitgeber.ch,Schweizerischer Arbeitgeberverband,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4928.html
659,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Di 10.12.2013 15:30 - 17:00 Abgesagt,Mediengespräch,"Andreas Rieder, Leiter EBGB; Tel. +41 31 32 38394",Eidgenössisches Büro für die Gleichstellung von Menschen mit Behinderungen EBGB,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4929.html
